source,target,weight
"Baldwin, T. (WI-D)","Portman, R. (OH-R)",44
"Baldwin, T. (WI-D)","Sanders, B. (VT-I)",123
"Baldwin, T. (WI-D)","Toomey, P. (PA-R)",20
"Baldwin, T. (WI-D)","Udall, T. (NM-D)",93
"Baldwin, T. (WI-D)","Vitter, D. (LA-R)",33
"Baldwin, T. (WI-D)","Wicker, R. (MS-R)",35
"Baldwin, T. (WI-D)","Thune, J. (SD-R)",21
"Baldwin, T. (WI-D)","Coats, D. (IN-R)",14
"Baldwin, T. (WI-D)","Murphy, C. (CT-D)",125
"Baldwin, T. (WI-D)","Hirono, M. (HI-D)",141
"Baldwin, T. (WI-D)","Donnelly, J. (IN-D)",58
"Baldwin, T. (WI-D)","Heller, D. (NV-R)",37
"Baldwin, T. (WI-D)","Gillibrand, K. (NY-D)",158
"Baldwin, T. (WI-D)","Klobuchar, A. (MN-D)",149
"Baldwin, T. (WI-D)","McCaskill, C. (MO-D)",75
"Baldwin, T. (WI-D)","Tester, J. (MT-D)",95
"Baldwin, T. (WI-D)","Casey, R. (PA-D)",120
"Baldwin, T. (WI-D)","Whitehouse, S. (RI-D)",132
"Baldwin, T. (WI-D)","Corker, B. (TN-R)",8
"Baldwin, T. (WI-D)","Barrasso, J. (WY-R)",14
"Baldwin, T. (WI-D)","Cassidy, B. (LA-R)",17
"Baldwin, T. (WI-D)","Heinrich, M. (NM-D)",95
"Baldwin, T. (WI-D)","Peters, G. (MI-D)",130
"Baldwin, T. (WI-D)","Warner, M. (VA-D)",60
"Baldwin, T. (WI-D)","Risch, J. (ID-R)",17
"Baldwin, T. (WI-D)","Shaheen, J. (NH-D)",133
"Baldwin, T. (WI-D)","Merkley, J. (OR-D)",131
"Baldwin, T. (WI-D)","Bennet, M. (CO-D)",107
"Baldwin, T. (WI-D)","Franken, A. (MN-D)",174
"Baldwin, T. (WI-D)","Coons, C. (DE-D)",131
"Baldwin, T. (WI-D)","Manchin, J. (WV-D)",44
"Baldwin, T. (WI-D)","Gardner, C. (CO-R)",24
"Baldwin, T. (WI-D)","Lankford, J. (OK-R)",11
"Baldwin, T. (WI-D)","Scott, T. (SC-R)",9
"Baldwin, T. (WI-D)","Blumenthal, R. (CT-D)",163
"Baldwin, T. (WI-D)","Rubio, M. (FL-R)",25
"Baldwin, T. (WI-D)","Paul, R. (KY-R)",13
"Baldwin, T. (WI-D)","Ayotte, K. (NH-R)",68
"Baldwin, T. (WI-D)","Hoeven, J. (ND-R)",23
"Baldwin, T. (WI-D)","Lee, M. (UT-R)",9
"Baldwin, T. (WI-D)","Johnson, R. (WI-R)",35
"Baldwin, T. (WI-D)","Schatz, B. (HI-D)",103
"Baldwin, T. (WI-D)","Cotton, T. (AR-R)",20
"Baldwin, T. (WI-D)","Warren, E. (MA-D)",141
"Baldwin, T. (WI-D)","King, A. (ME-I)",86
"Baldwin, T. (WI-D)","Daines, S. (MT-R)",36
"Baldwin, T. (WI-D)","Heitkamp, H. (ND-D)",77
"Baldwin, T. (WI-D)","Fischer, D. (NE-R)",21
"Baldwin, T. (WI-D)","Cruz, T. (TX-R)",6
"Baldwin, T. (WI-D)","Kaine, T. (VA-D)",80
"Baldwin, T. (WI-D)","Booker, C. (NJ-D)",102
"Baldwin, T. (WI-D)","Sullivan, D. (AK-R)",28
"Baldwin, T. (WI-D)","Perdue, D. (GA-R)",14
"Baldwin, T. (WI-D)","Ernst, J. (IA-R)",25
"Baldwin, T. (WI-D)","Tillis, T. (NC-R)",35
"Baldwin, T. (WI-D)","Rounds, M. (SD-R)",29
"Baldwin, T. (WI-D)","Sasse, B. (NE-R)",6
"Blunt, R. (MO-R)","Boozman, J. (AR-R)",116
"Blunt, R. (MO-R)","Brown, S. (OH-D)",53
"Blunt, R. (MO-R)","Burr, R. (NC-R)",80
"Blunt, R. (MO-R)","Capito, S. (WV-R)",106
"Blunt, R. (MO-R)","Cardin, B. (MD-D)",43
"Blunt, R. (MO-R)","Flake, J. (AZ-R)",57
"Blunt, R. (MO-R)","Isakson, J. (GA-R)",103
"Blunt, R. (MO-R)","Kirk, M. (IL-R)",112
"Blunt, R. (MO-R)","Markey, E. (MA-D)",34
"Blunt, R. (MO-R)","Menéndez, R. (NJ-D)",35
"Blunt, R. (MO-R)","Moran, J. (KS-R)",107
"Blunt, R. (MO-R)","Portman, R. (OH-R)",88
"Blunt, R. (MO-R)","Sanders, B. (VT-I)",18
"Blunt, R. (MO-R)","Toomey, P. (PA-R)",70
"Blunt, R. (MO-R)","Udall, T. (NM-D)",36
"Blunt, R. (MO-R)","Vitter, D. (LA-R)",86
"Blunt, R. (MO-R)","Wicker, R. (MS-R)",107
"Blunt, R. (MO-R)","Thune, J. (SD-R)",78
"Blunt, R. (MO-R)","Coats, D. (IN-R)",67
"Blunt, R. (MO-R)","Murphy, C. (CT-D)",36
"Blunt, R. (MO-R)","Hirono, M. (HI-D)",41
"Blunt, R. (MO-R)","Donnelly, J. (IN-D)",55
"Blunt, R. (MO-R)","Heller, D. (NV-R)",78
"Blunt, R. (MO-R)","Gillibrand, K. (NY-D)",58
"Blunt, R. (MO-R)","Klobuchar, A. (MN-D)",77
"Blunt, R. (MO-R)","McCaskill, C. (MO-D)",47
"Blunt, R. (MO-R)","Tester, J. (MT-D)",50
"Blunt, R. (MO-R)","Casey, R. (PA-D)",54
"Blunt, R. (MO-R)","Whitehouse, S. (RI-D)",46
"Blunt, R. (MO-R)","Corker, B. (TN-R)",29
"Blunt, R. (MO-R)","Barrasso, J. (WY-R)",77
"Blunt, R. (MO-R)","Cassidy, B. (LA-R)",64
"Blunt, R. (MO-R)","Heinrich, M. (NM-D)",32
"Blunt, R. (MO-R)","Peters, G. (MI-D)",51
"Blunt, R. (MO-R)","Warner, M. (VA-D)",47
"Blunt, R. (MO-R)","Risch, J. (ID-R)",76
"Blunt, R. (MO-R)","Shaheen, J. (NH-D)",60
"Blunt, R. (MO-R)","Merkley, J. (OR-D)",34
"Blunt, R. (MO-R)","Bennet, M. (CO-D)",53
"Blunt, R. (MO-R)","Franken, A. (MN-D)",49
"Blunt, R. (MO-R)","Coons, C. (DE-D)",76
"Blunt, R. (MO-R)","Manchin, J. (WV-D)",50
"Blunt, R. (MO-R)","Gardner, C. (CO-R)",72
"Blunt, R. (MO-R)","Lankford, J. (OK-R)",60
"Blunt, R. (MO-R)","Scott, T. (SC-R)",79
"Blunt, R. (MO-R)","Blumenthal, R. (CT-D)",52
"Blunt, R. (MO-R)","Rubio, M. (FL-R)",88
"Blunt, R. (MO-R)","Paul, R. (KY-R)",47
"Blunt, R. (MO-R)","Ayotte, K. (NH-R)",121
"Blunt, R. (MO-R)","Hoeven, J. (ND-R)",63
"Blunt, R. (MO-R)","Lee, M. (UT-R)",48
"Blunt, R. (MO-R)","Johnson, R. (WI-R)",71
"Blunt, R. (MO-R)","Schatz, B. (HI-D)",38
"Blunt, R. (MO-R)","Cotton, T. (AR-R)",82
"Blunt, R. (MO-R)","Warren, E. (MA-D)",24
"Blunt, R. (MO-R)","King, A. (ME-I)",45
"Blunt, R. (MO-R)","Daines, S. (MT-R)",87
"Blunt, R. (MO-R)","Heitkamp, H. (ND-D)",51
"Blunt, R. (MO-R)","Fischer, D. (NE-R)",89
"Blunt, R. (MO-R)","Cruz, T. (TX-R)",59
"Blunt, R. (MO-R)","Kaine, T. (VA-D)",35
"Blunt, R. (MO-R)","Booker, C. (NJ-D)",34
"Blunt, R. (MO-R)","Sullivan, D. (AK-R)",55
"Blunt, R. (MO-R)","Perdue, D. (GA-R)",69
"Blunt, R. (MO-R)","Ernst, J. (IA-R)",58
"Blunt, R. (MO-R)","Tillis, T. (NC-R)",74
"Blunt, R. (MO-R)","Rounds, M. (SD-R)",71
"Blunt, R. (MO-R)","Sasse, B. (NE-R)",35
"Boozman, J. (AR-R)","Brown, S. (OH-D)",45
"Boozman, J. (AR-R)","Burr, R. (NC-R)",68
"Boozman, J. (AR-R)","Capito, S. (WV-R)",100
"Boozman, J. (AR-R)","Cardin, B. (MD-D)",36
"Boozman, J. (AR-R)","Flake, J. (AZ-R)",57
"Boozman, J. (AR-R)","Isakson, J. (GA-R)",99
"Boozman, J. (AR-R)","Kirk, M. (IL-R)",93
"Boozman, J. (AR-R)","Markey, E. (MA-D)",34
"Boozman, J. (AR-R)","Menéndez, R. (NJ-D)",39
"Boozman, J. (AR-R)","Moran, J. (KS-R)",105
"Boozman, J. (AR-R)","Portman, R. (OH-R)",68
"Boozman, J. (AR-R)","Sanders, B. (VT-I)",19
"Boozman, J. (AR-R)","Toomey, P. (PA-R)",65
"Boozman, J. (AR-R)","Udall, T. (NM-D)",34
"Boozman, J. (AR-R)","Vitter, D. (LA-R)",96
"Boozman, J. (AR-R)","Wicker, R. (MS-R)",102
"Boozman, J. (AR-R)","Thune, J. (SD-R)",77
"Boozman, J. (AR-R)","Coats, D. (IN-R)",63
"Boozman, J. (AR-R)","Murphy, C. (CT-D)",36
"Boozman, J. (AR-R)","Hirono, M. (HI-D)",37
"Boozman, J. (AR-R)","Donnelly, J. (IN-D)",58
"Boozman, J. (AR-R)","Heller, D. (NV-R)",74
"Boozman, J. (AR-R)","Gillibrand, K. (NY-D)",47
"Boozman, J. (AR-R)","Klobuchar, A. (MN-D)",65
"Boozman, J. (AR-R)","McCaskill, C. (MO-D)",23
"Boozman, J. (AR-R)","Tester, J. (MT-D)",58
"Boozman, J. (AR-R)","Casey, R. (PA-D)",49
"Boozman, J. (AR-R)","Whitehouse, S. (RI-D)",36
"Boozman, J. (AR-R)","Corker, B. (TN-R)",33
"Boozman, J. (AR-R)","Barrasso, J. (WY-R)",76
"Boozman, J. (AR-R)","Cassidy, B. (LA-R)",62
"Boozman, J. (AR-R)","Heinrich, M. (NM-D)",30
"Boozman, J. (AR-R)","Peters, G. (MI-D)",51
"Boozman, J. (AR-R)","Warner, M. (VA-D)",28
"Boozman, J. (AR-R)","Risch, J. (ID-R)",74
"Boozman, J. (AR-R)","Shaheen, J. (NH-D)",42
"Boozman, J. (AR-R)","Merkley, J. (OR-D)",29
"Boozman, J. (AR-R)","Bennet, M. (CO-D)",44
"Boozman, J. (AR-R)","Franken, A. (MN-D)",41
"Boozman, J. (AR-R)","Coons, C. (DE-D)",57
"Boozman, J. (AR-R)","Manchin, J. (WV-D)",56
"Boozman, J. (AR-R)","Gardner, C. (CO-R)",69
"Boozman, J. (AR-R)","Lankford, J. (OK-R)",61
"Boozman, J. (AR-R)","Scott, T. (SC-R)",78
"Boozman, J. (AR-R)","Blumenthal, R. (CT-D)",41
"Boozman, J. (AR-R)","Rubio, M. (FL-R)",81
"Boozman, J. (AR-R)","Paul, R. (KY-R)",46
"Boozman, J. (AR-R)","Ayotte, K. (NH-R)",90
"Boozman, J. (AR-R)","Hoeven, J. (ND-R)",66
"Boozman, J. (AR-R)","Lee, M. (UT-R)",45
"Boozman, J. (AR-R)","Johnson, R. (WI-R)",59
"Boozman, J. (AR-R)","Schatz, B. (HI-D)",29
"Boozman, J. (AR-R)","Cotton, T. (AR-R)",100
"Boozman, J. (AR-R)","Warren, E. (MA-D)",19
"Boozman, J. (AR-R)","King, A. (ME-I)",46
"Boozman, J. (AR-R)","Daines, S. (MT-R)",78
"Boozman, J. (AR-R)","Heitkamp, H. (ND-D)",43
"Boozman, J. (AR-R)","Fischer, D. (NE-R)",72
"Boozman, J. (AR-R)","Cruz, T. (TX-R)",59
"Boozman, J. (AR-R)","Kaine, T. (VA-D)",29
"Boozman, J. (AR-R)","Booker, C. (NJ-D)",27
"Boozman, J. (AR-R)","Sullivan, D. (AK-R)",56
"Boozman, J. (AR-R)","Perdue, D. (GA-R)",77
"Boozman, J. (AR-R)","Ernst, J. (IA-R)",59
"Boozman, J. (AR-R)","Tillis, T. (NC-R)",71
"Boozman, J. (AR-R)","Rounds, M. (SD-R)",79
"Boozman, J. (AR-R)","Sasse, B. (NE-R)",29
"Brown, S. (OH-D)","Burr, R. (NC-R)",36
"Brown, S. (OH-D)","Capito, S. (WV-R)",50
"Brown, S. (OH-D)","Cardin, B. (MD-D)",108
"Brown, S. (OH-D)","Flake, J. (AZ-R)",13
"Brown, S. (OH-D)","Isakson, J. (GA-R)",33
"Brown, S. (OH-D)","Kirk, M. (IL-R)",74
"Brown, S. (OH-D)","Markey, E. (MA-D)",126
"Brown, S. (OH-D)","Menéndez, R. (NJ-D)",103
"Brown, S. (OH-D)","Moran, J. (KS-R)",41
"Brown, S. (OH-D)","Portman, R. (OH-R)",62
"Brown, S. (OH-D)","Sanders, B. (VT-I)",105
"Brown, S. (OH-D)","Toomey, P. (PA-R)",22
"Brown, S. (OH-D)","Udall, T. (NM-D)",75
"Brown, S. (OH-D)","Vitter, D. (LA-R)",31
"Brown, S. (OH-D)","Wicker, R. (MS-R)",38
"Brown, S. (OH-D)","Thune, J. (SD-R)",13
"Brown, S. (OH-D)","Coats, D. (IN-R)",10
"Brown, S. (OH-D)","Murphy, C. (CT-D)",117
"Brown, S. (OH-D)","Hirono, M. (HI-D)",125
"Brown, S. (OH-D)","Donnelly, J. (IN-D)",42
"Brown, S. (OH-D)","Heller, D. (NV-R)",37
"Brown, S. (OH-D)","Gillibrand, K. (NY-D)",155
"Brown, S. (OH-D)","Klobuchar, A. (MN-D)",127
"Brown, S. (OH-D)","McCaskill, C. (MO-D)",60
"Brown, S. (OH-D)","Tester, J. (MT-D)",76
"Brown, S. (OH-D)","Casey, R. (PA-D)",127
"Brown, S. (OH-D)","Whitehouse, S. (RI-D)",125
"Brown, S. (OH-D)","Corker, B. (TN-R)",8
"Brown, S. (OH-D)","Barrasso, J. (WY-R)",16
"Brown, S. (OH-D)","Cassidy, B. (LA-R)",23
"Brown, S. (OH-D)","Heinrich, M. (NM-D)",85
"Brown, S. (OH-D)","Peters, G. (MI-D)",102
"Brown, S. (OH-D)","Warner, M. (VA-D)",56
"Brown, S. (OH-D)","Risch, J. (ID-R)",16
"Brown, S. (OH-D)","Shaheen, J. (NH-D)",109
"Brown, S. (OH-D)","Merkley, J. (OR-D)",120
"Brown, S. (OH-D)","Bennet, M. (CO-D)",87
"Brown, S. (OH-D)","Franken, A. (MN-D)",157
"Brown, S. (OH-D)","Coons, C. (DE-D)",115
"Brown, S. (OH-D)","Manchin, J. (WV-D)",42
"Brown, S. (OH-D)","Gardner, C. (CO-R)",25
"Brown, S. (OH-D)","Lankford, J. (OK-R)",6
"Brown, S. (OH-D)","Scott, T. (SC-R)",14
"Brown, S. (OH-D)","Blumenthal, R. (CT-D)",170
"Brown, S. (OH-D)","Rubio, M. (FL-R)",23
"Brown, S. (OH-D)","Paul, R. (KY-R)",9
"Brown, S. (OH-D)","Ayotte, K. (NH-R)",56
"Brown, S. (OH-D)","Hoeven, J. (ND-R)",25
"Brown, S. (OH-D)","Lee, M. (UT-R)",5
"Brown, S. (OH-D)","Johnson, R. (WI-R)",16
"Brown, S. (OH-D)","Schatz, B. (HI-D)",94
"Brown, S. (OH-D)","Cotton, T. (AR-R)",24
"Brown, S. (OH-D)","Warren, E. (MA-D)",126
"Brown, S. (OH-D)","King, A. (ME-I)",74
"Brown, S. (OH-D)","Daines, S. (MT-R)",27
"Brown, S. (OH-D)","Heitkamp, H. (ND-D)",60
"Brown, S. (OH-D)","Fischer, D. (NE-R)",14
"Brown, S. (OH-D)","Cruz, T. (TX-R)",5
"Brown, S. (OH-D)","Kaine, T. (VA-D)",69
"Brown, S. (OH-D)","Booker, C. (NJ-D)",94
"Brown, S. (OH-D)","Sullivan, D. (AK-R)",20
"Brown, S. (OH-D)","Perdue, D. (GA-R)",11
"Brown, S. (OH-D)","Ernst, J. (IA-R)",23
"Brown, S. (OH-D)","Tillis, T. (NC-R)",32
"Brown, S. (OH-D)","Rounds, M. (SD-R)",29
"Brown, S. (OH-D)","Sasse, B. (NE-R)",4
"Burr, R. (NC-R)","Capito, S. (WV-R)",67
"Burr, R. (NC-R)","Cardin, B. (MD-D)",27
"Burr, R. (NC-R)","Flake, J. (AZ-R)",36
"Burr, R. (NC-R)","Isakson, J. (GA-R)",65
"Burr, R. (NC-R)","Kirk, M. (IL-R)",79
"Burr, R. (NC-R)","Markey, E. (MA-D)",29
"Burr, R. (NC-R)","Menéndez, R. (NJ-D)",28
"Burr, R. (NC-R)","Moran, J. (KS-R)",67
"Burr, R. (NC-R)","Portman, R. (OH-R)",65
"Burr, R. (NC-R)","Sanders, B. (VT-I)",14
"Burr, R. (NC-R)","Toomey, P. (PA-R)",51
"Burr, R. (NC-R)","Udall, T. (NM-D)",20
"Burr, R. (NC-R)","Vitter, D. (LA-R)",54
"Burr, R. (NC-R)","Wicker, R. (MS-R)",67
"Burr, R. (NC-R)","Thune, J. (SD-R)",43
"Burr, R. (NC-R)","Coats, D. (IN-R)",43
"Burr, R. (NC-R)","Murphy, C. (CT-D)",30
"Burr, R. (NC-R)","Hirono, M. (HI-D)",30
"Burr, R. (NC-R)","Donnelly, J. (IN-D)",35
"Burr, R. (NC-R)","Heller, D. (NV-R)",52
"Burr, R. (NC-R)","Gillibrand, K. (NY-D)",42
"Burr, R. (NC-R)","Klobuchar, A. (MN-D)",50
"Burr, R. (NC-R)","McCaskill, C. (MO-D)",26
"Burr, R. (NC-R)","Tester, J. (MT-D)",35
"Burr, R. (NC-R)","Casey, R. (PA-D)",44
"Burr, R. (NC-R)","Whitehouse, S. (RI-D)",31
"Burr, R. (NC-R)","Corker, B. (TN-R)",14
"Burr, R. (NC-R)","Barrasso, J. (WY-R)",53
"Burr, R. (NC-R)","Cassidy, B. (LA-R)",41
"Burr, R. (NC-R)","Heinrich, M. (NM-D)",25
"Burr, R. (NC-R)","Peters, G. (MI-D)",34
"Burr, R. (NC-R)","Warner, M. (VA-D)",32
"Burr, R. (NC-R)","Risch, J. (ID-R)",49
"Burr, R. (NC-R)","Shaheen, J. (NH-D)",40
"Burr, R. (NC-R)","Merkley, J. (OR-D)",23
"Burr, R. (NC-R)","Bennet, M. (CO-D)",42
"Burr, R. (NC-R)","Franken, A. (MN-D)",32
"Burr, R. (NC-R)","Coons, C. (DE-D)",46
"Burr, R. (NC-R)","Manchin, J. (WV-D)",32
"Burr, R. (NC-R)","Gardner, C. (CO-R)",50
"Burr, R. (NC-R)","Lankford, J. (OK-R)",38
"Burr, R. (NC-R)","Scott, T. (SC-R)",49
"Burr, R. (NC-R)","Blumenthal, R. (CT-D)",36
"Burr, R. (NC-R)","Rubio, M. (FL-R)",64
"Burr, R. (NC-R)","Paul, R. (KY-R)",25
"Burr, R. (NC-R)","Ayotte, K. (NH-R)",80
"Burr, R. (NC-R)","Hoeven, J. (ND-R)",39
"Burr, R. (NC-R)","Lee, M. (UT-R)",27
"Burr, R. (NC-R)","Johnson, R. (WI-R)",39
"Burr, R. (NC-R)","Schatz, B. (HI-D)",24
"Burr, R. (NC-R)","Cotton, T. (AR-R)",59
"Burr, R. (NC-R)","Warren, E. (MA-D)",17
"Burr, R. (NC-R)","King, A. (ME-I)",35
"Burr, R. (NC-R)","Daines, S. (MT-R)",51
"Burr, R. (NC-R)","Heitkamp, H. (ND-D)",21
"Burr, R. (NC-R)","Fischer, D. (NE-R)",45
"Burr, R. (NC-R)","Cruz, T. (TX-R)",31
"Burr, R. (NC-R)","Kaine, T. (VA-D)",24
"Burr, R. (NC-R)","Booker, C. (NJ-D)",25
"Burr, R. (NC-R)","Sullivan, D. (AK-R)",35
"Burr, R. (NC-R)","Perdue, D. (GA-R)",43
"Burr, R. (NC-R)","Ernst, J. (IA-R)",41
"Burr, R. (NC-R)","Tillis, T. (NC-R)",71
"Burr, R. (NC-R)","Rounds, M. (SD-R)",42
"Burr, R. (NC-R)","Sasse, B. (NE-R)",20
"Capito, S. (WV-R)","Cardin, B. (MD-D)",35
"Capito, S. (WV-R)","Flake, J. (AZ-R)",53
"Capito, S. (WV-R)","Isakson, J. (GA-R)",78
"Capito, S. (WV-R)","Kirk, M. (IL-R)",104
"Capito, S. (WV-R)","Markey, E. (MA-D)",33
"Capito, S. (WV-R)","Menéndez, R. (NJ-D)",30
"Capito, S. (WV-R)","Moran, J. (KS-R)",85
"Capito, S. (WV-R)","Portman, R. (OH-R)",73
"Capito, S. (WV-R)","Sanders, B. (VT-I)",15
"Capito, S. (WV-R)","Toomey, P. (PA-R)",65
"Capito, S. (WV-R)","Udall, T. (NM-D)",33
"Capito, S. (WV-R)","Vitter, D. (LA-R)",86
"Capito, S. (WV-R)","Wicker, R. (MS-R)",89
"Capito, S. (WV-R)","Thune, J. (SD-R)",68
"Capito, S. (WV-R)","Coats, D. (IN-R)",53
"Capito, S. (WV-R)","Murphy, C. (CT-D)",41
"Capito, S. (WV-R)","Hirono, M. (HI-D)",39
"Capito, S. (WV-R)","Donnelly, J. (IN-D)",54
"Capito, S. (WV-R)","Heller, D. (NV-R)",71
"Capito, S. (WV-R)","Gillibrand, K. (NY-D)",60
"Capito, S. (WV-R)","Klobuchar, A. (MN-D)",66
"Capito, S. (WV-R)","McCaskill, C. (MO-D)",32
"Capito, S. (WV-R)","Tester, J. (MT-D)",55
"Capito, S. (WV-R)","Casey, R. (PA-D)",54
"Capito, S. (WV-R)","Whitehouse, S. (RI-D)",42
"Capito, S. (WV-R)","Corker, B. (TN-R)",24
"Capito, S. (WV-R)","Barrasso, J. (WY-R)",71
"Capito, S. (WV-R)","Cassidy, B. (LA-R)",61
"Capito, S. (WV-R)","Heinrich, M. (NM-D)",36
"Capito, S. (WV-R)","Peters, G. (MI-D)",51
"Capito, S. (WV-R)","Warner, M. (VA-D)",36
"Capito, S. (WV-R)","Risch, J. (ID-R)",66
"Capito, S. (WV-R)","Shaheen, J. (NH-D)",58
"Capito, S. (WV-R)","Merkley, J. (OR-D)",32
"Capito, S. (WV-R)","Bennet, M. (CO-D)",49
"Capito, S. (WV-R)","Franken, A. (MN-D)",50
"Capito, S. (WV-R)","Coons, C. (DE-D)",63
"Capito, S. (WV-R)","Manchin, J. (WV-D)",63
"Capito, S. (WV-R)","Gardner, C. (CO-R)",72
"Capito, S. (WV-R)","Lankford, J. (OK-R)",49
"Capito, S. (WV-R)","Scott, T. (SC-R)",63
"Capito, S. (WV-R)","Blumenthal, R. (CT-D)",46
"Capito, S. (WV-R)","Rubio, M. (FL-R)",72
"Capito, S. (WV-R)","Paul, R. (KY-R)",37
"Capito, S. (WV-R)","Ayotte, K. (NH-R)",119
"Capito, S. (WV-R)","Hoeven, J. (ND-R)",63
"Capito, S. (WV-R)","Lee, M. (UT-R)",40
"Capito, S. (WV-R)","Johnson, R. (WI-R)",51
"Capito, S. (WV-R)","Schatz, B. (HI-D)",34
"Capito, S. (WV-R)","Cotton, T. (AR-R)",75
"Capito, S. (WV-R)","Warren, E. (MA-D)",25
"Capito, S. (WV-R)","King, A. (ME-I)",54
"Capito, S. (WV-R)","Daines, S. (MT-R)",78
"Capito, S. (WV-R)","Heitkamp, H. (ND-D)",53
"Capito, S. (WV-R)","Fischer, D. (NE-R)",68
"Capito, S. (WV-R)","Cruz, T. (TX-R)",41
"Capito, S. (WV-R)","Kaine, T. (VA-D)",35
"Capito, S. (WV-R)","Booker, C. (NJ-D)",37
"Capito, S. (WV-R)","Sullivan, D. (AK-R)",50
"Capito, S. (WV-R)","Perdue, D. (GA-R)",56
"Capito, S. (WV-R)","Ernst, J. (IA-R)",53
"Capito, S. (WV-R)","Tillis, T. (NC-R)",55
"Capito, S. (WV-R)","Rounds, M. (SD-R)",68
"Capito, S. (WV-R)","Sasse, B. (NE-R)",22
"Cardin, B. (MD-D)","Flake, J. (AZ-R)",12
"Cardin, B. (MD-D)","Isakson, J. (GA-R)",26
"Cardin, B. (MD-D)","Kirk, M. (IL-R)",57
"Cardin, B. (MD-D)","Markey, E. (MA-D)",109
"Cardin, B. (MD-D)","Menéndez, R. (NJ-D)",93
"Cardin, B. (MD-D)","Moran, J. (KS-R)",32
"Cardin, B. (MD-D)","Portman, R. (OH-R)",28
"Cardin, B. (MD-D)","Sanders, B. (VT-I)",76
"Cardin, B. (MD-D)","Toomey, P. (PA-R)",17
"Cardin, B. (MD-D)","Udall, T. (NM-D)",67
"Cardin, B. (MD-D)","Vitter, D. (LA-R)",24
"Cardin, B. (MD-D)","Wicker, R. (MS-R)",39
"Cardin, B. (MD-D)","Thune, J. (SD-R)",19
"Cardin, B. (MD-D)","Coats, D. (IN-R)",9
"Cardin, B. (MD-D)","Murphy, C. (CT-D)",88
"Cardin, B. (MD-D)","Hirono, M. (HI-D)",88
"Cardin, B. (MD-D)","Donnelly, J. (IN-D)",40
"Cardin, B. (MD-D)","Heller, D. (NV-R)",25
"Cardin, B. (MD-D)","Gillibrand, K. (NY-D)",119
"Cardin, B. (MD-D)","Klobuchar, A. (MN-D)",103
"Cardin, B. (MD-D)","McCaskill, C. (MO-D)",42
"Cardin, B. (MD-D)","Tester, J. (MT-D)",58
"Cardin, B. (MD-D)","Casey, R. (PA-D)",91
"Cardin, B. (MD-D)","Whitehouse, S. (RI-D)",97
"Cardin, B. (MD-D)","Corker, B. (TN-R)",13
"Cardin, B. (MD-D)","Barrasso, J. (WY-R)",12
"Cardin, B. (MD-D)","Cassidy, B. (LA-R)",13
"Cardin, B. (MD-D)","Heinrich, M. (NM-D)",75
"Cardin, B. (MD-D)","Peters, G. (MI-D)",94
"Cardin, B. (MD-D)","Warner, M. (VA-D)",48
"Cardin, B. (MD-D)","Risch, J. (ID-R)",18
"Cardin, B. (MD-D)","Shaheen, J. (NH-D)",91
"Cardin, B. (MD-D)","Merkley, J. (OR-D)",96
"Cardin, B. (MD-D)","Bennet, M. (CO-D)",77
"Cardin, B. (MD-D)","Franken, A. (MN-D)",98
"Cardin, B. (MD-D)","Coons, C. (DE-D)",108
"Cardin, B. (MD-D)","Manchin, J. (WV-D)",34
"Cardin, B. (MD-D)","Gardner, C. (CO-R)",27
"Cardin, B. (MD-D)","Lankford, J. (OK-R)",7
"Cardin, B. (MD-D)","Scott, T. (SC-R)",13
"Cardin, B. (MD-D)","Blumenthal, R. (CT-D)",107
"Cardin, B. (MD-D)","Rubio, M. (FL-R)",27
"Cardin, B. (MD-D)","Paul, R. (KY-R)",6
"Cardin, B. (MD-D)","Ayotte, K. (NH-R)",44
"Cardin, B. (MD-D)","Hoeven, J. (ND-R)",20
"Cardin, B. (MD-D)","Lee, M. (UT-R)",6
"Cardin, B. (MD-D)","Johnson, R. (WI-R)",12
"Cardin, B. (MD-D)","Schatz, B. (HI-D)",84
"Cardin, B. (MD-D)","Cotton, T. (AR-R)",16
"Cardin, B. (MD-D)","Warren, E. (MA-D)",89
"Cardin, B. (MD-D)","King, A. (ME-I)",58
"Cardin, B. (MD-D)","Daines, S. (MT-R)",28
"Cardin, B. (MD-D)","Heitkamp, H. (ND-D)",50
"Cardin, B. (MD-D)","Fischer, D. (NE-R)",12
"Cardin, B. (MD-D)","Cruz, T. (TX-R)",8
"Cardin, B. (MD-D)","Kaine, T. (VA-D)",59
"Cardin, B. (MD-D)","Booker, C. (NJ-D)",80
"Cardin, B. (MD-D)","Sullivan, D. (AK-R)",17
"Cardin, B. (MD-D)","Perdue, D. (GA-R)",13
"Cardin, B. (MD-D)","Ernst, J. (IA-R)",18
"Cardin, B. (MD-D)","Tillis, T. (NC-R)",15
"Cardin, B. (MD-D)","Rounds, M. (SD-R)",26
"Cardin, B. (MD-D)","Sasse, B. (NE-R)",5
"Flake, J. (AZ-R)","Isakson, J. (GA-R)",58
"Flake, J. (AZ-R)","Kirk, M. (IL-R)",40
"Flake, J. (AZ-R)","Markey, E. (MA-D)",16
"Flake, J. (AZ-R)","Menéndez, R. (NJ-D)",9
"Flake, J. (AZ-R)","Moran, J. (KS-R)",55
"Flake, J. (AZ-R)","Portman, R. (OH-R)",41
