source,target,weight,gloss_alpha,nc_score,mlf_score,pf_alpha,df_alpha,hss_score,global_score
1752,1532,398,0.198021,0.8957301246044165,709.782712893384,0.58946649030983,0.1973673895488676,0.0087783467446964,398
1752,1548,180,0.449023,-0.0145068543716772,1.2351628469008054,0.0850706339046744,0.6577216262681769,0.0,180
1752,1557,105,0.277417,,223.3320589474856,0.696679185722569,0.2777808420645977,0.0,105
1752,1559,150,0.287806,0.8538227509748101,250.4935853307039,0.459985296023308,0.3201471340115213,0.0,150
1752,1570,111,0.375822,0.7895827412546981,145.50535468713696,0.773610169590687,0.4179418665471197,0.0,111
1752,1571,114,0.432913,0.5002542819663747,56.04691844226389,0.368420016406412,0.5146011209691823,0.0,114
1752,1573,395,0.293355,0.201598011266609,37.251275684016456,0.0526407940344317,0.4384672032054015,0.0,395
1752,1575,420,0.273114,0.8320143527500569,631.8498233856994,0.201598588612443,0.3290272054231428,0.0,420
1752,1579,103,0.576539,0.3427075136689023,27.121723364553187,0.51523855254361,0.7394345132350886,0.0,103
1752,1590,303,0.216473,0.897880318982043,603.3253261143624,0.0715279931948235,0.2296585863877306,0.0,303
1752,1591,138,0.479364,0.3716227921200814,39.99580917592342,0.0026242300455664,0.6352213446116155,0.0,138
1752,1598,179,0.4443,0.3185650643440328,39.052070352819406,0.0443621882391867,0.6287308591460365,0.0,179
1752,1609,411,0.0954016,0.911539482427742,709.782712893384,0.378221430993887,0.0636985928411136,0.1942209217264082,411
1752,1614,433,0.232379,0.7777358304023803,531.671434433984,0.686778174575002,0.2653729547967657,0.0,433
1752,1633,93,0.570071,0.5639386005800864,58.12012123797695,0.867841977408186,0.6887641977455654,0.0,93
1752,1642,910,0.156954,0.7931758078332184,709.782712893384,0.0211679705174807,0.1542789887221274,0.0292611558156547,910
1752,1653,290,0.317856,0.2490286831939931,40.02548433207547,0.573639099568282,0.4462604052294471,0.0,290
1752,1656,450,0.230613,0.8841243083527901,709.782712893384,0.385796148532392,0.253855793567405,0.0124359912216532,450
1752,1706,814,0.170154,0.7577524465889869,709.782712893384,0.578706067992992,0.1777192321386926,0.0526700804681784,814
1752,1727,230,0.297442,0.7235099001473194,235.75209907254853,0.0156525521242096,0.3651018341438048,0.0,230
1752,1736,47,0.243234,0.9185805526666232,125.4751378975278,0.291982940787453,0.2481972600176759,0.0,47
1752,1739,60,0.21756,0.9752369402508412,210.10947376601277,0.507833513793532,0.1502976814721434,1.0,60
1752,1740,139,0.412346,0.6334705712843455,107.10748311681954,0.443464685436399,0.5140964228100378,0.0,139
1752,1742,617,0.00151606,0.9614009724093212,709.782712893384,0.635870705005319,0.0001509252911893,0.9963423555230432,617
1752,1743,239,0.0496595,,667.3782570541587,0.75123991987671,0.0344501459741226,1.0,239
1752,1744,136,0.234364,0.8143225307567016,195.096971070448,0.610090309311639,0.2409581291453114,0.0,136
1752,1745,472,0.115824,0.8420984204971759,709.782712893384,0.397415746869324,0.0840765116666635,0.0175566934893928,472
1752,1747,138,0.132482,0.9369441502231036,346.3697398787995,0.239458517087337,0.1197346754716714,0.3844184345281639,138
1752,1748,225,0.2537,0.7407973479979653,244.9242185973439,0.0517814979244543,0.2888328093945265,0.0,225
1752,1749,26,0.690184,0.6311986451403117,22.854974824670894,0.603015785081906,0.7686806490963001,0.0,26
1752,1750,26,0.368131,0.8989780833010362,61.98317897115114,0.0819458296745338,0.426767561700508,0.0,26
1752,1751,79,0.380578,,158.28673305082253,0.32733764565955,0.3916078678138742,0.0,79
1752,1753,90,0.542458,0.1927715478210482,10.851141910559416,0.574186707668641,0.6509275037602087,0.0,90
1752,1944,83,0.0157919,0.9896573570746156,357.9470140402223,0.515776331070982,0.0183376736111111,1.0,83
1752,1756,81,0.49165,0.5230273332898288,44.34202113407815,0.651296311594726,0.5541537771771124,0.0,81
1752,1757,80,0.572209,0.5922977935521002,55.49013835587923,0.728101707218038,0.6658666039782635,0.0,80
1752,1761,156,0.399276,0.854947968979704,260.8904123598654,0.562161976860001,0.4858365628682612,0.0,156
1752,1762,427,0.154826,0.7951173108792539,557.689853602422,0.915251710796758,0.1386097442706521,0.0,427
1752,1764,338,0.245884,0.6559321806208585,273.1357017218744,0.0971486183548186,0.2892633713929435,0.0,338
1752,1765,33,0.362997,,81.2573837909989,0.653885743032335,0.4443918013432044,0.0,33
1752,1766,56,0.280532,,181.1754681893715,0.160392196412386,0.2581789056215394,1.0,56
1752,1767,28,0.35185,0.9180636226614156,66.31615984865128,0.0082152206883737,0.3819243011689935,0.0,28
1752,1768,88,0.263114,0.9306112849435686,214.2610398984679,0.263130141731233,0.252290896615871,0.0,88
1752,1769,619,0.136275,0.8670436090325688,709.782712893384,0.491537869736233,0.102700378681763,0.5618141916605706,619
1752,1770,370,0.17862,0.8096144165984129,511.5994894398557,0.130000125740597,0.1722808244658961,0.0128017556693489,370
1752,1774,70,0.210106,,218.0464447251362,0.41221168676605,0.1690442275430013,0.2794440380395026,70
1752,1778,751,0.0847032,0.8063590988545932,709.782712893384,0.890187983395147,0.0419473149149908,0.0095098756400877,751
1752,1783,164,0.180553,,566.943130796446,0.275379986756588,0.1564912668321793,1.0,164
1752,1786,565,0.123496,0.90438300629104,709.782712893384,0.26548981259456,0.0873938774476497,0.0153621068032187,565
1752,1787,313,0.387344,,709.782712893384,0.841698808211035,0.4024283534899069,0.0153621068032187,313
1752,1788,705,0.102881,0.7458853103996591,709.782712893384,0.394600728075676,0.0627669613810177,0.0120702267739575,705
1752,1790,279,0.23567,0.6195014439595461,200.2037664843261,0.420203708969343,0.2677494486071065,0.0,279
1752,1792,201,0.17441,0.9273917279939602,471.1433127018879,0.0321921056284346,0.1689180037301828,0.0,201
1752,1793,117,0.377842,0.6755363749966351,104.10438236778812,0.361948394391672,0.430761796362464,0.0,117
1752,1794,56,0.285648,,172.3235413339385,0.677416796031851,0.2460668467314402,1.0,56
1752,1795,30,0.241199,0.9311932723619882,80.83375780927908,0.310444263647428,0.2488822369357515,0.0,30
1752,1796,243,0.283772,0.6924045198408364,224.22607273601403,0.0437688998762187,0.3434571890010734,0.0,243
1752,1797,29,0.620724,,41.6236987164784,0.405863110357255,0.6802474235120997,0.0,29
1752,1798,1032,0.0657244,0.8490994112876509,709.782712893384,0.0196679577873597,0.0214626390774462,0.0234089246525237,1032
1752,1800,24,0.426368,0.9542777940824684,71.7776445049256,0.670281816461759,0.3848099142187282,0.0,24
1752,1801,311,0.194913,0.8252928304615806,457.3049087613904,0.113471729669489,0.2019402630906259,0.0,311
1752,1802,199,0.0131895,0.9767793481335132,696.4272456351199,0.181712109450645,0.0072902725633821,1.0,199
1752,1803,62,0.297446,,183.40985032058424,0.237765605032119,0.229488019639375,0.0124359912216532,62
1752,1804,197,0.0374468,0.9682854227871692,627.8217206488858,0.478217176377767,0.0257279016053476,0.9956108266276518,197
1752,1805,366,0.157944,0.8394549994450946,566.0660359605932,0.576814533855118,0.1411462142370282,0.0,366
1752,1806,808,0.0841715,0.861349594591533,709.782712893384,0.571568117576391,0.0393981351642667,0.289319678127286,808
1752,1807,286,0.138721,0.8658910317813432,496.07463352416426,0.463223745873026,0.1245433254421676,0.0259692757863935,286
1752,1808,350,0.292986,0.1256365957027023,16.612160583173104,0.528192535451747,0.4158976413523564,0.0,350
1752,1809,257,0.291043,0.6232982895863981,186.99060191031444,0.564951537540104,0.362395971291327,0.0,257
1752,1810,117,0.429914,0.8033449628007967,161.56533833937178,0.443716617431134,0.5023450537296263,0.0,117
1752,1811,86,0.141736,,249.73898584827995,0.796569452774178,0.1222867235532176,1.0,86
1752,1812,1418,0.0358404,0.9045086065853272,709.782712893384,0.80596046812973,0.0044474146084707,0.0281638624725676,1418
1752,1813,24,0.384147,0.8346826720538326,40.900953676799496,0.267989926651951,0.4251392233302296,0.0,24
1752,1814,43,0.220929,0.9483617815548092,131.1797255417848,0.792931506408299,0.2004756709701673,1.0,43
1752,1815,324,0.164781,0.9228649093706128,709.782712893384,0.103903427665899,0.150233149740576,0.0120702267739575,324
1752,1983,69,0.280135,,189.72175097752643,0.632566329567101,0.2568939048062866,0.0,69
1752,1816,353,0.110334,0.8855876329879813,665.9414205211374,0.501832551289917,0.0844911831796575,0.0980248719824433,353
1752,1817,69,0.20899,0.9071238601036448,149.2190945183405,0.0793898926256301,0.1985747575314932,0.0,69
1752,1818,69,0.220778,,184.1174295887612,0.384423019718605,0.203025043074232,0.997805413313826,69
1752,1819,61,0.334043,0.9042103593673836,130.2881941845565,0.338439082218082,0.3417782249292761,0.0,61
1752,1820,1662,0.0427374,0.9594552140112088,709.782712893384,0.452287204568803,0.0047854447289198,0.8332114118507681,1662
1752,1821,140,0.333541,0.9079913554001884,298.92732266793627,0.555096012844943,0.3673092382805649,0.0,140
1752,1824,31,0.643236,,58.06945578225821,0.384649066017607,0.6560854313840261,0.0,31
1752,1825,689,0.092302,0.7826392216553854,709.782712893384,0.0944955815849254,0.051190312098034,0.0120702267739575,689
1752,2632,32,0.367018,,101.38900864755728,0.514183078445076,0.2996022865309994,0.0640087783467447,32
1752,1827,180,0.277983,0.7152880182072678,180.4758750226196,0.336831137342698,0.3185158908044916,0.0,180
1752,1830,68,0.355227,0.8771797771083938,126.53060475192568,0.245391172234094,0.3630524494202434,0.0,68
1752,2634,31,0.447421,,79.9870064881029,0.188408021377981,0.4644356670508347,0.0,31
1752,2635,33,0.554786,0.9212316301728776,79.4780170803033,0.0234219851743685,0.600881407321479,0.0,33
1752,1833,873,0.0740185,0.7620077684757562,709.782712893384,0.2631765027824,0.0315744033424004,0.0175566934893928,873
1752,2636,21,0.445301,0.8982690339007778,46.31825318042932,0.224164261028239,0.5036554586245536,0.0,21
1752,2637,104,0.229876,0.9617960402237922,314.83241056020853,0.116979929545945,0.1966229183824954,0.8708851499634235,104
1752,2646,59,0.461758,,160.77797922487926,0.446247775430211,0.4722671655390201,0.0,59
1752,2638,48,0.491746,0.8314075151201225,76.28688026530904,0.0600263662802462,0.5316739774559137,0.0,48
1752,1844,285,0.259205,0.6727359686923678,245.04069316914297,0.100668533516729,0.307448904483406,0.0,285
1752,1845,230,0.407122,0.6432990318291394,179.80622868165617,0.329710132705554,0.5746574676431839,0.0,230
1752,1847,198,0.322265,0.577432988679607,124.19397492694593,0.393522049198666,0.3988785968515481,0.0,198
1752,1851,131,0.495446,0.2627156198242827,22.15267625931793,0.331042552897315,0.6493079754523358,0.0,131
1752,2060,213,0.310581,0.5777222012774583,133.41082279281707,0.248899364641858,0.3852365865817773,0.0,213
1752,1197,22,0.677123,0.562044053347422,15.542316241045985,0.676095176394461,0.7457680802152238,0.0,22
1752,1791,9,0.785688,0.8199553659463991,16.554018815849574,0.233062383448121,0.7920936632380206,0.0,9
1752,1799,13,0.69054,0.8894408644971314,29.111260867208,0.49072684133272,0.5620930241217964,0.0,13
1752,2633,13,0.481711,0.95242965156851,39.55458481833352,0.241214050669118,0.4936432143936088,0.0,13
1752,1948,17,0.29861,0.9807378346946948,65.76032684071544,0.272744890433254,0.25,1.0,17
1808,451,131,0.294969,0.4237113551335395,47.45398497093184,0.627238687522708,0.3114314118834335,0.0,131
1808,847,1039,0.13476,0.619984652334731,709.782712893384,0.857308348527197,0.042144796954012,0.0709583028529626,1039
1808,978,18,0.833322,-0.4667159271974669,0.0005843926969907,0.818268508206698,0.9021872982424844,0.0,18
1808,1082,107,0.464126,0.3845258661129175,33.70325874931554,0.368630810656936,0.529189132255942,0.0,107
1808,1095,312,0.333671,0.2891816549917967,54.57810906527009,0.285671437688427,0.3800710790158272,0.0,312
1808,1096,617,0.200023,0.2760496034418799,94.38182783329304,0.178186755442362,0.1414330651401006,0.0,617
1808,1179,58,0.396076,,103.24448289893772,0.604199071698994,0.4186674191043832,0.0,58
1808,1196,66,0.559809,0.3142310370527961,16.416559583794815,0.816198102392495,0.6237449722638291,0.0,66
1808,1200,54,0.613438,0.4976270650466186,28.506230536776567,0.961130283337673,0.6852785357579413,0.0,54
1808,1204,27,0.470105,0.9133861459445826,66.57018089303452,0.533337208559123,0.5489347024394875,0.0,27
1808,1205,690,0.221175,0.6704914424316234,579.1920561750603,0.503001321917481,0.1508010390182812,0.0,690
1808,1208,1308,0.159538,0.8677914243870225,709.782712893384,0.0244193577264428,0.037974591599258,0.5698610095098756,1308
1808,1219,119,0.570379,0.1681101228112575,11.139079669276777,0.527353744059631,0.7030347846784188,0.0,119
1808,1220,25,0.754708,0.3838148486402838,10.19211073377254,0.177465813965816,0.8341494336694028,0.0,25
1808,1227,332,0.282433,0.6341435717713716,248.96618235125723,0.0666116969980284,0.2930879923682504,0.0,332
1808,1230,210,0.333639,0.9004465636608033,427.8063834414979,0.505571018758108,0.3419692700082752,0.0,210
1808,1231,93,0.379092,0.9156178778722118,208.41373309245336,0.233509242043822,0.3699938062421707,0.0,93
1808,1232,122,0.319893,,312.0754659195044,0.172382912994284,0.3006430466254963,0.0,122
1808,1234,48,0.69912,0.6460254760362218,41.16104894694247,0.622285717077483,0.7711800584455123,0.0,48
1808,1235,80,0.631034,0.8110964174175332,115.50355584981172,0.607120704796583,0.6693236642986751,0.0,80
1808,1244,32,0.648479,,48.04743535448348,0.199590375433091,0.7113738851077382,0.0,32
1808,1249,108,0.287206,0.9046545009825728,226.71421505029844,0.185553868527488,0.2791371293252561,0.0,108
1808,1251,186,0.214812,0.882818780354009,349.23723683111194,0.751484196456208,0.2089639617750748,0.0,186
1808,1260,149,0.496755,0.4166959390582932,51.950495802257024,0.0592149048435713,0.6179969016293668,0.0,149
1808,1261,138,0.477388,0.3832556670146506,42.01184294835972,0.922344922150905,0.5839543852876867,0.0,138
1808,1266,196,0.409657,0.9485448878514005,528.0845608707384,0.526891586596727,0.4250872324501712,0.0,196
1808,1268,110,0.5503,0.3330511105904738,27.474159528460948,0.115293004211803,0.6604459117568177,0.0,110
1808,1508,137,0.43018,-0.1695242667499483,0.0012307408707365,0.42249880083151,0.5131575891328538,0.0,137
1808,1530,417,0.230357,0.735209484559696,440.7941913794489,0.198294732087586,0.2053482377679691,0.0,417
1808,1531,618,0.170825,0.9172445803269292,709.782712893384,0.592511816645911,0.1015995705857585,0.8200438917337235,618
1808,1532,337,0.257376,0.8277346257529228,498.48733129479257,0.758058192418668,0.2554282639451677,0.0,337
1808,1548,790,0.249477,0.512377033981938,373.1954898624432,0.120867353970569,0.1566861664645211,0.0387710314557425,790
1808,1558,205,0.215528,0.7328046829143144,217.78825537822703,0.815358062740776,0.2154899194623143,0.0,205
1808,1570,132,0.330181,0.7504779369239795,149.68196082490115,0.41265374252006,0.3529503628260569,0.0,132
1808,1573,445,0.378268,0.076014367240604,10.326029048602754,0.346426656156687,0.3948514992908001,0.0,445
1808,1575,119,0.601172,0.3420009036427705,30.60323239898721,0.597420798348362,0.7339628664848841,0.0,119
1808,1579,202,0.439896,0.4779816414335169,88.0736918735125,0.130979721871238,0.5516656729920113,0.0,202
1808,1590,278,0.256037,0.8412409979207095,435.3103118231588,0.0884069831078079,0.2605808814487957,0.0,278
1808,1591,710,0.164553,0.7801043726936466,709.782712893384,0.860523617059089,0.0919759582210278,0.0343818580833942,710
1808,1598,1286,0.143862,0.8184636993077615,709.782712893384,0.330747840502961,0.0323318078736588,0.3013899049012436,1286
1808,1614,927,0.142037,0.8452159469174864,709.782712893384,0.194729701270955,0.0548941237395762,0.4206291148500365,927
1808,1633,173,0.418597,0.6483518370264785,139.08163583566505,0.568437673986258,0.4972174400534067,0.0,173
1808,1642,1428,0.212447,0.8079447843989992,709.782712893384,0.514769502453882,0.0514551503706108,0.5380395025603512,1428
1808,1653,168,0.495417,-0.2247738382880879,2.138205196123869e-07,0.944636910602995,0.6270964104034678,0.0,168
1808,1706,1944,0.165423,0.8466013012918964,709.782712893384,0.506803360594762,0.0146245210133519,0.56949524506218,1944
1808,1738,86,0.159319,0.966512610216376,272.3455597247811,0.195017561394775,0.0813930247226257,1.0,86
1808,1739,47,0.303781,0.9553255074547582,136.64535787714294,0.703500623905842,0.2461974743779448,0.0,47
1808,1740,73,0.6128,0.2106504419727899,10.461931726694536,0.704074004036184,0.7063106816563617,0.0,73
1808,1743,132,0.183018,0.8808456308819732,247.55480407334449,0.311837885249347,0.1699694914538765,0.0,132
1808,1744,99,0.345916,0.6584874539945882,84.18553778121827,0.829440213841542,0.3572061418891614,0.0,99
1808,1745,273,0.239364,0.641277049523084,211.13680895411608,0.340109117976922,0.2427275893475676,0.0,273
1808,1746,40,0.541885,0.8537317487771577,70.21779773329797,0.733891781874567,0.5749987884122129,0.0,40
1808,1747,38,0.524794,0.6932188656832216,39.030323006968445,0.742423969067509,0.5751718133187056,0.0,38
1808,1748,125,0.434909,0.4277618098888623,46.399236972256055,0.371237648041727,0.5039980367309231,0.0,125
1808,1749,259,0.0790043,,661.9565962361833,0.487921852350163,0.05391430932559,0.6759326993416239,259
1808,1751,128,0.218743,,268.35184192275307,0.420401639590704,0.209744390266769,0.0,128
1808,1753,236,0.291088,0.4729080382060776,99.90492116448428,0.740510326119713,0.3222359496881727,0.0,236
1808,1754,300,0.154725,0.8081662909580315,413.0334472469348,0.644012857887658,0.1298890995483872,0.0,300
1808,1756,192,0.237202,0.6864835275730046,174.24544445859382,0.452315774494164,0.2431559740865257,0.0,192
1808,1758,231,0.150079,0.8335088851435914,352.53112044317686,0.561136890315629,0.1305228713887652,0.0,231
1808,1759,495,0.184485,0.5850827424759835,309.7661264735609,0.475125317963977,0.1404469757631417,0.0,495
1808,1760,59,0.430272,,100.06284216064924,0.515573119847165,0.45273065853201,0.0,59
1808,1761,391,0.192195,0.9145882844578136,709.782712893384,0.0290081249782663,0.1497841908573667,0.0,391
1808,1762,246,0.293834,0.5471854275887383,137.42809594986988,0.682061859343917,0.323452958434376,0.0,246
1808,1764,399,0.245113,0.5930974115784182,258.37691414577364,0.713206849141197,0.2305617641952917,0.0,399
1808,1767,30,0.328389,,62.24238869910632,0.309826460848568,0.3548969317712886,0.0,30
1808,1769,247,0.351141,0.5814328620558661,155.7334996338839,0.101374132758907,0.4104484847746819,0.0,247
1808,1770,355,0.208163,0.7252800951885016,363.2316676431465,0.388670528214962,0.1852943827671138,0.0336503291880029,355
1808,1773,112,0.505234,0.4927796256296722,53.8015460888892,0.529218437648707,0.591395435183319,0.0,112
1808,1777,571,0.119721,0.9222976793852448,709.782712893384,0.569804427093999,0.0606698998842903,0.978054133138259,571
1808,1778,469,0.182171,0.5980360419064733,307.73582884380744,0.140254831182013,0.1402241206097481,0.0,469
1808,1788,347,0.258184,0.3912699953339615,101.6687744051976,0.218762003505085,0.258803709102971,0.0,347
1808,1790,205,0.330737,0.3590393118271022,53.807579904594654,0.473858987489254,0.3807272094296154,0.0,205
1808,1793,80,0.50888,0.4040468920808041,28.33972637630704,0.23937467694978,0.5634561406038783,0.0,80
1808,1794,25,0.55056,0.8782156598803416,49.68360141034365,0.883716318003027,0.5610136464401045,0.0,25
1808,1796,146,0.437234,0.3793953114501794,43.43468154621382,0.581755347841546,0.5279103194541669,0.0,146
1808,1801,48,0.689649,-0.0046761107417923,1.549931820353848,0.898505154885634,0.7851291843122286,0.0,48
1808,1804,50,0.416944,,77.81550758567549,0.0128814136253446,0.4404088750582418,0.0,50
1808,1806,23,0.83138,-0.7140042953935775,1.1102230246251563e-16,0.485046159423479,0.9145433425598384,0.0,23
1808,1807,57,0.595472,0.2795200173865472,12.53028227933768,0.825175002732408,0.6673205140221501,0.0,57
1808,387,43,0.553223,0.4814400497590602,21.75257677679461,0.444778474427003,0.6057431991881309,0.0,43
1808,1637,80,0.361709,0.8603679605212757,138.581097725681,0.766992685771671,0.3600129143176289,0.0,80
1808,1757,46,0.702197,0.1864993451726713,6.694328777626796,0.147044517085552,0.7922220440007636,0.0,46
1808,1809,265,0.313171,0.505779223766763,126.63053324621931,0.428240701707734,0.3510101258162466,0.0,265
1808,1810,113,0.454963,0.7193825558217448,116.18004601014484,0.667917113501987,0.5145641808180568,0.0,113
1808,1814,33,0.242509,0.9246959697516544,80.74463301740349,0.400512787190138,0.3032780757864184,0.0,33
1808,1816,160,0.303223,0.6700614794387435,138.4257029913385,0.099067460905844,0.3340491947532614,0.0,160
1808,1820,94,0.642623,0.2744901646013457,18.070899262317678,0.782579524778087,0.7634506409109069,0.0,94
1808,2631,25,0.673353,0.7589987212854914,33.00981892503798,0.624474371069261,0.7224503336459699,0.0,25
1808,1825,445,0.18605,0.5663848236587512,261.0809671330948,0.162840274467136,0.1485543444585672,0.0,445
1808,1827,274,0.189002,0.7279715117166646,284.51932140041254,0.274884070115952,0.1729965205355257,0.0,274
1808,1830,125,0.163535,,258.4511936472629,0.0238648192368219,0.146178084658877,0.8643013899049012,125
1808,2634,37,0.407855,0.9205128922555416,88.10759973617847,0.611036868375349,0.3945575937397131,0.0,37
1808,1833,548,0.167468,0.5203623569485684,269.466706903862,0.832327849943787,0.1158667527365654,0.0,548
1808,2636,37,0.263321,0.9195596734099816,86.98209672777696,0.921644386521013,0.2843330332302558,0.0,37
1808,2637,96,0.261741,0.9409795437097792,248.52476398164129,0.903093259013904,0.226627168817084,0.1276517922457937,96
1808,2646,43,0.557258,0.8959777629177536,89.33378715980692,0.251226067239168,0.587153145103871,0.0,43
1808,1844,1350,0.0404035,0.889117809252187,709.782712893384,0.214984960489924,0.0028775302083224,0.9528163862472568,1350
1808,2639,42,0.38059,,149.88883374869354,0.748612843949427,0.4246575342465754,1.0,42
1808,1845,515,0.300984,0.7564744287766172,584.5796045881448,0.748612843949427,0.2844417356743141,0.0168251645940014,515
1808,2640,10,0.599072,0.943101722735346,29.139161959168977,0.38780662643387,0.5529257067718607,0.0,10
1808,1847,519,0.13709,0.7461128882860318,568.367329701541,0.0836953341394409,0.0868241361381952,0.028895391367959,519
1808,1848,111,0.308681,,314.0820359274648,0.348239078742879,0.2661710726601507,0.9989027066569128,111
1808,2649,29,0.501847,0.9764917302670484,104.98148329339908,0.599487212809862,0.4081632653061224,1.0,29
1808,1850,170,0.304165,,471.3049732213921,0.599487212809862,0.2868896566240585,0.0,170
1808,2642,107,0.172685,,362.20429763638566,0.988858861581033,0.1285044716570136,1.0,107
1808,1851,800,0.145403,0.7673125102586188,709.782712893384,0.571635101277,0.0676207570405165,0.0310899780541331,800
1808,2060,674,0.104503,0.7858286842153029,709.782712893384,0.895819460821031,0.0461021591253624,0.0479151426481346,674
1808,2421,416,0.227005,,709.782712893384,0.0326395556547717,0.1665973825509457,0.3584491587417703,416
1808,1226,9,0.880691,0.3039058279330811,3.7007378751946463,0.993849542675715,0.9051936106638254,0.0,9
1808,1240,11,0.873339,0.2975199244407399,4.3734940619039735,0.252423362294985,0.9037062252793197,0.0,11
1808,2632,9,0.781441,,15.600961939696218,0.494019623690132,0.7379024623809303,0.0,9
1808,1948,6,0.668467,0.9012598201715964,15.873800629260954,0.698397514271633,0.6782006920415224,0.0,6
1808,1836,16,0.630214,,28.97361010901045,0.309779332676894,0.6361724842393981,0.0,16
1808,1224,5,0.946684,0.5337221581490698,5.182064026723138,0.611154678701022,0.9427055164954028,0.0,5
1808,1255,4,0.99912,0.7583628210338591,7.745442154320552,0.542571257191272,0.9245283018867924,0.0,4
2060,1205,119,0.493279,0.6001254998401436,82.95226474120713,0.140812157945633,0.7248873859711451,0.0,119
2060,1219,100,0.540979,0.7038560978685319,98.7098712203736,0.095655223110377,0.7438918234032467,0.0,100
2060,1227,70,0.6149,0.621805322249868,54.22761461539925,0.430486140473289,0.774354360712399,0.0,70
2060,1261,62,0.634201,0.653172978000049,53.07795118364296,0.0505587178103138,0.7861108344017222,0.0,62
2060,1558,466,0.0465043,0.9721992904254098,709.782712893384,0.944406586578421,0.0275512455083042,0.0530358449158741,466
2060,1735,21,0.691708,0.9024095784369076,47.83041879344542,0.070059541533568,0.7537113824876955,0.0,21
2060,1737,26,0.670166,,41.5718383949595,0.13435542479934,0.7577354067365276,0.0,26
2060,1738,27,0.499687,0.9772190581244458,97.53256751838676,0.95564668528284,0.5162788906718294,0.0,27
2060,1740,161,0.339086,,311.85886876531924,0.740116579612143,0.4621201039600924,0.0,161
2060,1743,71,0.373644,0.9495245717607016,197.8514610278939,0.174312952132512,0.3950493654969899,0.0,71
2060,1744,43,0.56511,0.821434183730777,64.45344290399339,0.764463203258991,0.6421468552483222,0.0,43
2060,1748,136,0.366398,0.8591763961179457,231.5047985096387,0.332364608159238,0.4742386205661028,0.0,136
2060,1753,1116,0.016408,0.9693883229759666,709.782712893384,0.170009676126218,0.0038705406329642,0.0054864667154352,1116
2060,1754,642,0.0274313,0.9793220096965496,709.782712893384,0.215934955384549,0.0106873786423545,0.0585223116313094,642
2060,1759,226,0.277892,0.7835643671935757,285.55344924443244,0.529845809191063,0.410655254185066,0.0,226
2060,1762,216,0.268249,0.8693360038227776,381.8036275923257,0.267973646442793,0.3717049224453891,0.0,216
2060,1764,230,0.2874,0.8284651711479131,344.1601043655227,0.73166517938249,0.4312461329248209,0.0,230
2060,1774,32,0.379027,0.9752655114827063,113.4615428131344,0.170809647875007,0.4732889589409974,0.0,32
2060,1778,241,0.255088,0.8122711462938929,338.26598470030086,0.665684861315934,0.3667892449382574,0.0,241
2060,1790,159,0.344068,0.7760787545748029,196.89023335567907,0.0227012817935971,0.4734209302503067,0.0,159
2060,1792,114,0.334715,,336.3804643618161,0.928665535471115,0.3750316474278201,0.0,114
2060,1793,320,0.102016,,709.782712893384,0.966676457242188,0.095051809311066,0.0018288222384784,320
2060,1798,336,0.201419,0.8565689623030274,557.3776039174749,0.901947444619199,0.29316049203003,0.0,336
2060,1801,138,0.37418,,251.29440992533213,0.0929079067183042,0.4964271889853376,0.0,138
2060,1802,29,0.503627,0.9473982292777204,82.28132853546823,0.646226742855042,0.5581766922933186,0.0,29
2060,1804,38,0.479157,0.94592736236094,105.78744580634569,0.172736985320752,0.5392413583791653,0.0,38
2060,1805,58,0.613926,0.7026391649516834,58.159527764369216,0.448947092398185,0.738265378794187,0.0,58
2060,1806,327,0.199905,0.8927875464439802,637.5310990255487,0.905228736486001,0.2767349849989928,0.0007315288953913,327
2060,1807,88,0.455481,,154.68792278380946,0.665729708803572,0.5343879072075954,0.0,88
2060,1809,313,0.205792,0.8905195013322832,605.4486219555207,0.112535310759714,0.2897040865336809,0.0,313
2060,1812,813,0.058936,,709.782712893384,0.384133933423197,0.0477014681323403,0.0405998536942209,813
2060,1814,36,0.238099,0.984930981318148,145.84705657255245,0.190808767471433,0.2686565727184934,0.0,36
2060,1815,137,0.364581,,355.661494730581,0.684687189778205,0.4610268213762513,0.0,137
2060,1816,530,0.0414802,0.9754165052342284,709.782712893384,0.217265357632959,0.0226883505022748,0.894659839063643,530
2060,1817,16,0.63106,0.8335237921704943,31.89298008041485,0.20161036446428,0.6972727391686162,0.0,16
2060,1819,71,0.277284,0.9736353547573552,243.32460632588788,0.119688783078173,0.2836431460705775,0.0,71
2060,1820,31,0.78061,0.4510851943409746,15.232856995452137,0.334425594214348,0.9151691386851656,0.0,31
2060,1821,93,0.453832,,268.8667673084884,0.176471170347854,0.5199557449956911,0.0,93
2060,1825,1023,0.0275656,,709.782712893384,0.211311312916763,0.0116287481363174,0.0047549378200438,1023
2060,1830,103,0.211636,,349.4488321792924,0.736262442155671,0.2091359886812439,0.0,103
2060,1833,216,0.28944,0.7084732379186898,211.31642214129684,0.303263685043512,0.4299396593520267,0.0,216
2060,1260,59,0.662002,0.6355826387662087,48.2529943313165,0.645349217376606,0.8272761861707028,0.0,59
2060,1745,17,0.833064,0.0618103196347684,2.1274963748376434,0.506235499921993,0.9167656521723024,0.0,17
2060,1943,12,0.760416,0.9473781379344918,35.74278783077453,0.512910168371592,0.8313755348895975,0.0,12
2060,1765,48,0.276693,0.9837524265835786,190.4938001525404,0.0138744981972499,0.2954163831035229,0.0,48
