source,target,weight,p_values
"Wyden, R. (OR-D)","Hirono, M. (HI-D)",88,0.0359869001608253
"Wyden, R. (OR-D)","Donnelly, J. (IN-D)",34,0.0476034792489776
"Wyden, R. (OR-D)","Heller, D. (NV-R)",36,0.102628790892905
"Wyden, R. (OR-D)","Gillibrand, K. (NY-D)",109,0.324711562154923
"Wyden, R. (OR-D)","Klobuchar, A. (MN-D)",90,0.183912083593645
"Wyden, R. (OR-D)","McCaskill, C. (MO-D)",46,0.318940020479955
"Wyden, R. (OR-D)","Tester, J. (MT-D)",67,0.304768155843575
"Wyden, R. (OR-D)","Casey, R. (PA-D)",88,0.0153581766581469
"Wyden, R. (OR-D)","Whitehouse, S. (RI-D)",84,0.764327828494388
"Wyden, R. (OR-D)","Corker, B. (TN-R)",4,0.0520370847489382
"Wyden, R. (OR-D)","Barrasso, J. (WY-R)",11,0.285432117882616
"Wyden, R. (OR-D)","Cassidy, B. (LA-R)",8,0.251900543147603
"Wyden, R. (OR-D)","Heinrich, M. (NM-D)",82,0.319561880927575
"Wyden, R. (OR-D)","Peters, G. (MI-D)",85,0.77428918945162
"Wyden, R. (OR-D)","Warner, M. (VA-D)",46,0.021250328773125
"Wyden, R. (OR-D)","Risch, J. (ID-R)",21,0.759133971556853
"Wyden, R. (OR-D)","Shaheen, J. (NH-D)",89,0.895651219980165
"Wyden, R. (OR-D)","Merkley, J. (OR-D)",138,0.0356271843499227
"Wyden, R. (OR-D)","Bennet, M. (CO-D)",84,0.187549661527459
"Wyden, R. (OR-D)","Franken, A. (MN-D)",99,0.0224115643490376
"Wyden, R. (OR-D)","Coons, C. (DE-D)",85,0.136941315890857
"Wyden, R. (OR-D)","Manchin, J. (WV-D)",32,0.0260719945052537
"Wyden, R. (OR-D)","Gardner, C. (CO-R)",25,0.0608912707060304
"Wyden, R. (OR-D)","Lankford, J. (OK-R)",6,0.331804273319509
"Wyden, R. (OR-D)","Scott, T. (SC-R)",12,0.0425887434831123
"Wyden, R. (OR-D)","Blumenthal, R. (CT-D)",110,0.857710014768962
"Wyden, R. (OR-D)","Rubio, M. (FL-R)",23,0.94849798563972
"Wyden, R. (OR-D)","Paul, R. (KY-R)",17,0.0521894659832384
"Wyden, R. (OR-D)","Ayotte, K. (NH-R)",45,0.0515135356466702
"Wyden, R. (OR-D)","Hoeven, J. (ND-R)",20,0.0204953682984298
"Wyden, R. (OR-D)","Lee, M. (UT-R)",12,0.305383082711478
"Wyden, R. (OR-D)","Johnson, R. (WI-R)",14,0.319008872143769
"Wyden, R. (OR-D)","Schatz, B. (HI-D)",81,0.02163220885466
"Wyden, R. (OR-D)","Cotton, T. (AR-R)",12,0.307302923576924
"Wyden, R. (OR-D)","Warren, E. (MA-D)",90,0.276759015681288
"Wyden, R. (OR-D)","King, A. (ME-I)",55,0.0611423059244301
"Wyden, R. (OR-D)","Daines, S. (MT-R)",36,0.707277454739599
"Wyden, R. (OR-D)","Heitkamp, H. (ND-D)",42,0.318940020479955
"Wyden, R. (OR-D)","Fischer, D. (NE-R)",11,0.208193407164281
"Wyden, R. (OR-D)","Cruz, T. (TX-R)",12,0.0200603351340027
"Wyden, R. (OR-D)","Kaine, T. (VA-D)",56,0.0425248869184133
"Wyden, R. (OR-D)","Booker, C. (NJ-D)",76,0.293472244289188
"Wyden, R. (OR-D)","Sullivan, D. (AK-R)",18,0.285494127646331
"Wyden, R. (OR-D)","Perdue, D. (GA-R)",14,0.0109885082451743
"Wyden, R. (OR-D)","Ernst, J. (IA-R)",15,0.298940978954481
"Wyden, R. (OR-D)","Tillis, T. (NC-R)",17,0.0334794255998697
"Wyden, R. (OR-D)","Rounds, M. (SD-R)",20,0.304768155843575
"Wyden, R. (OR-D)","Sasse, B. (NE-R)",5,0.315885501911807
"Baldwin, T. (WI-D)","Blunt, R. (MO-R)",50,0.298940978954481
"Baldwin, T. (WI-D)","Boozman, J. (AR-R)",46,0.81808046139943
"Baldwin, T. (WI-D)","Brown, S. (OH-D)",160,0.0375993950867
"Baldwin, T. (WI-D)","Burr, R. (NC-R)",31,0.0284796375217752
"Baldwin, T. (WI-D)","Capito, S. (WV-R)",53,0.137596065832647
"Baldwin, T. (WI-D)","Cardin, B. (MD-D)",104,0.275511229343751
"Baldwin, T. (WI-D)","Flake, J. (AZ-R)",15,0.0263379884307653
"Baldwin, T. (WI-D)","Isakson, J. (GA-R)",33,0.0146853362377953
"Baldwin, T. (WI-D)","Kirk, M. (IL-R)",84,0.100488610442332
"Baldwin, T. (WI-D)","Markey, E. (MA-D)",142,0.0624808346443612
"Baldwin, T. (WI-D)","Menéndez, R. (NJ-D)",95,0.0582559153154176
"Baldwin, T. (WI-D)","Moran, J. (KS-R)",50,0.0174883012616588
"Baldwin, T. (WI-D)","Portman, R. (OH-R)",44,0.885052832943645
"Baldwin, T. (WI-D)","Sanders, B. (VT-I)",123,0.707686409350759
"Baldwin, T. (WI-D)","Toomey, P. (PA-R)",20,0.718591073400259
"Baldwin, T. (WI-D)","Udall, T. (NM-D)",93,0.0396183228115939
"Baldwin, T. (WI-D)","Vitter, D. (LA-R)",33,0.0637183410012719
"Baldwin, T. (WI-D)","Wicker, R. (MS-R)",35,0.119298998624128
"Baldwin, T. (WI-D)","Thune, J. (SD-R)",21,0.795877041846228
"Baldwin, T. (WI-D)","Coats, D. (IN-R)",14,0.0492670020654826
"Baldwin, T. (WI-D)","Murphy, C. (CT-D)",125,0.018266494023003
"Baldwin, T. (WI-D)","Hirono, M. (HI-D)",141,0.0890167351136042
"Baldwin, T. (WI-D)","Donnelly, J. (IN-D)",58,0.260307342846996
"Baldwin, T. (WI-D)","Heller, D. (NV-R)",37,0.0823534644238969
"Baldwin, T. (WI-D)","Gillibrand, K. (NY-D)",158,0.0838005449719927
"Baldwin, T. (WI-D)","Klobuchar, A. (MN-D)",149,0.0244090923844544
"Baldwin, T. (WI-D)","McCaskill, C. (MO-D)",75,0.232441424924187
"Baldwin, T. (WI-D)","Tester, J. (MT-D)",95,0.0911505453212048
"Baldwin, T. (WI-D)","Casey, R. (PA-D)",120,0.304169472849659
"Baldwin, T. (WI-D)","Whitehouse, S. (RI-D)",132,0.324006958661988
"Baldwin, T. (WI-D)","Corker, B. (TN-R)",8,0.0489239967752241
"Baldwin, T. (WI-D)","Barrasso, J. (WY-R)",14,0.306685750475575
"Baldwin, T. (WI-D)","Cassidy, B. (LA-R)",17,0.0653476363462554
"Baldwin, T. (WI-D)","Heinrich, M. (NM-D)",95,0.175785418202463
"Baldwin, T. (WI-D)","Peters, G. (MI-D)",130,0.165189284683834
"Baldwin, T. (WI-D)","Warner, M. (VA-D)",60,0.272169225418514
"Baldwin, T. (WI-D)","Risch, J. (ID-R)",17,0.31182337483903
"Baldwin, T. (WI-D)","Shaheen, J. (NH-D)",133,0.0575158913611573
"Baldwin, T. (WI-D)","Merkley, J. (OR-D)",131,0.678444910535583
"Baldwin, T. (WI-D)","Bennet, M. (CO-D)",107,0.833993243244821
"Baldwin, T. (WI-D)","Franken, A. (MN-D)",174,0.0704836816094924
"Baldwin, T. (WI-D)","Coons, C. (DE-D)",131,0.167334020030215
"Baldwin, T. (WI-D)","Manchin, J. (WV-D)",44,0.079315081900306
"Baldwin, T. (WI-D)","Gardner, C. (CO-R)",24,0.101733451546519
"Baldwin, T. (WI-D)","Lankford, J. (OK-R)",11,0.0674013179081988
"Baldwin, T. (WI-D)","Scott, T. (SC-R)",9,0.12261615813321
"Baldwin, T. (WI-D)","Blumenthal, R. (CT-D)",163,0.278749358104349
"Baldwin, T. (WI-D)","Rubio, M. (FL-R)",25,0.059280573076668
"Baldwin, T. (WI-D)","Paul, R. (KY-R)",13,0.733511698052726
"Baldwin, T. (WI-D)","Ayotte, K. (NH-R)",68,0.841734512923059
"Baldwin, T. (WI-D)","Hoeven, J. (ND-R)",23,0.068807128922181
"Baldwin, T. (WI-D)","Lee, M. (UT-R)",9,0.084508093830218
"Baldwin, T. (WI-D)","Johnson, R. (WI-R)",35,0.0613698106026029
"Baldwin, T. (WI-D)","Schatz, B. (HI-D)",103,0.194023094262973
"Baldwin, T. (WI-D)","Cotton, T. (AR-R)",20,0.252111699897466
"Baldwin, T. (WI-D)","Warren, E. (MA-D)",141,0.0727918248765143
"Baldwin, T. (WI-D)","King, A. (ME-I)",86,0.220357950180036
"Baldwin, T. (WI-D)","Daines, S. (MT-R)",36,0.214320322292083
"Baldwin, T. (WI-D)","Heitkamp, H. (ND-D)",77,0.0430730697754033
"Baldwin, T. (WI-D)","Fischer, D. (NE-R)",21,0.300973397697953
"Baldwin, T. (WI-D)","Cruz, T. (TX-R)",6,0.251661939751577
"Baldwin, T. (WI-D)","Kaine, T. (VA-D)",80,0.12809615601002
"Baldwin, T. (WI-D)","Booker, C. (NJ-D)",102,0.0746715191835513
"Baldwin, T. (WI-D)","Sullivan, D. (AK-R)",28,0.0672944521996151
"Baldwin, T. (WI-D)","Perdue, D. (GA-R)",14,0.256068330370201
"Baldwin, T. (WI-D)","Ernst, J. (IA-R)",25,0.201128628872019
"Baldwin, T. (WI-D)","Tillis, T. (NC-R)",35,0.0941836568238824
"Baldwin, T. (WI-D)","Rounds, M. (SD-R)",29,0.275095343353454
"Baldwin, T. (WI-D)","Sasse, B. (NE-R)",6,0.0716069754103922
"Blunt, R. (MO-R)","Boozman, J. (AR-R)",116,0.266593474071768
"Blunt, R. (MO-R)","Brown, S. (OH-D)",53,0.236838487273247
"Blunt, R. (MO-R)","Burr, R. (NC-R)",80,0.31182337483903
"Blunt, R. (MO-R)","Capito, S. (WV-R)",106,0.657424739963217
"Blunt, R. (MO-R)","Cardin, B. (MD-D)",43,0.05551633681794
"Blunt, R. (MO-R)","Flake, J. (AZ-R)",57,0.0749890221445817
"Blunt, R. (MO-R)","Isakson, J. (GA-R)",103,0.112459790538391
"Blunt, R. (MO-R)","Kirk, M. (IL-R)",112,0.205011701118805
"Blunt, R. (MO-R)","Markey, E. (MA-D)",34,0.0362008395418749
"Blunt, R. (MO-R)","Menéndez, R. (NJ-D)",35,0.0448579028258369
"Blunt, R. (MO-R)","Moran, J. (KS-R)",107,0.0914950321870989
"Blunt, R. (MO-R)","Portman, R. (OH-R)",88,0.066865924638162
"Blunt, R. (MO-R)","Sanders, B. (VT-I)",18,0.0601007459347014
"Blunt, R. (MO-R)","Toomey, P. (PA-R)",70,0.0648096719290893
"Blunt, R. (MO-R)","Udall, T. (NM-D)",36,0.511970174307435
"Blunt, R. (MO-R)","Vitter, D. (LA-R)",86,0.745481533589222
"Blunt, R. (MO-R)","Wicker, R. (MS-R)",107,0.285675583344942
"Blunt, R. (MO-R)","Thune, J. (SD-R)",78,0.0733542134034579
"Blunt, R. (MO-R)","Coats, D. (IN-R)",67,0.048514450432061
"Blunt, R. (MO-R)","Murphy, C. (CT-D)",36,0.0729647373634521
"Blunt, R. (MO-R)","Hirono, M. (HI-D)",41,0.312780593023417
"Blunt, R. (MO-R)","Donnelly, J. (IN-D)",55,0.0350184397829009
"Blunt, R. (MO-R)","Heller, D. (NV-R)",78,0.0670469208716937
"Blunt, R. (MO-R)","Gillibrand, K. (NY-D)",58,0.0629071900263423
"Blunt, R. (MO-R)","Klobuchar, A. (MN-D)",77,0.0679625147954592
"Blunt, R. (MO-R)","McCaskill, C. (MO-D)",47,0.576757095083934
"Blunt, R. (MO-R)","Tester, J. (MT-D)",50,0.230045946074994
"Blunt, R. (MO-R)","Casey, R. (PA-D)",54,0.309277621670985
"Blunt, R. (MO-R)","Whitehouse, S. (RI-D)",46,0.302918543719274
"Blunt, R. (MO-R)","Corker, B. (TN-R)",29,0.289753500255455
"Blunt, R. (MO-R)","Barrasso, J. (WY-R)",77,0.165689866352924
"Blunt, R. (MO-R)","Cassidy, B. (LA-R)",64,0.275419855771619
"Blunt, R. (MO-R)","Heinrich, M. (NM-D)",32,0.230045946074994
"Blunt, R. (MO-R)","Peters, G. (MI-D)",51,0.260490690959775
"Blunt, R. (MO-R)","Warner, M. (VA-D)",47,0.245280937269738
"Blunt, R. (MO-R)","Risch, J. (ID-R)",76,0.214989688834705
"Blunt, R. (MO-R)","Shaheen, J. (NH-D)",60,0.289753500255455
"Blunt, R. (MO-R)","Merkley, J. (OR-D)",34,0.252903631603908
"Blunt, R. (MO-R)","Bennet, M. (CO-D)",53,0.309277621670985
"Blunt, R. (MO-R)","Franken, A. (MN-D)",49,0.230045946074994
"Blunt, R. (MO-R)","Coons, C. (DE-D)",76,0.303108215915812
"Blunt, R. (MO-R)","Manchin, J. (WV-D)",50,0.324948021740841
"Blunt, R. (MO-R)","Gardner, C. (CO-R)",72,0.628487396399519
"Blunt, R. (MO-R)","Lankford, J. (OK-R)",60,0.296580117430836
"Blunt, R. (MO-R)","Scott, T. (SC-R)",79,0.207580122363825
"Blunt, R. (MO-R)","Blumenthal, R. (CT-D)",52,0.268008532647123
"Blunt, R. (MO-R)","Rubio, M. (FL-R)",88,0.275419855771619
"Blunt, R. (MO-R)","Paul, R. (KY-R)",47,0.324948021740841
"Blunt, R. (MO-R)","Ayotte, K. (NH-R)",121,0.628404903518352
"Blunt, R. (MO-R)","Hoeven, J. (ND-R)",63,0.252903631603908
"Blunt, R. (MO-R)","Lee, M. (UT-R)",48,0.200272188905881
"Blunt, R. (MO-R)","Johnson, R. (WI-R)",71,0.294952111022038
"Blunt, R. (MO-R)","Schatz, B. (HI-D)",38,0.712355475249251
"Blunt, R. (MO-R)","Cotton, T. (AR-R)",82,0.275419855771619
"Blunt, R. (MO-R)","Warren, E. (MA-D)",24,0.275419855771619
"Blunt, R. (MO-R)","King, A. (ME-I)",45,0.186016170725651
"Blunt, R. (MO-R)","Daines, S. (MT-R)",87,0.146803429704462
"Blunt, R. (MO-R)","Heitkamp, H. (ND-D)",51,0.113683442013853
"Blunt, R. (MO-R)","Fischer, D. (NE-R)",89,0.200272188905881
"Blunt, R. (MO-R)","Cruz, T. (TX-R)",59,0.275419855771619
"Blunt, R. (MO-R)","Kaine, T. (VA-D)",35,0.0827718124222324
"Blunt, R. (MO-R)","Booker, C. (NJ-D)",34,0.260490690959775
"Blunt, R. (MO-R)","Sullivan, D. (AK-R)",55,0.321988159090802
"Blunt, R. (MO-R)","Perdue, D. (GA-R)",69,0.252903631603908
"Blunt, R. (MO-R)","Ernst, J. (IA-R)",58,0.135065956022576
"Blunt, R. (MO-R)","Tillis, T. (NC-R)",74,0.222484525935692
"Blunt, R. (MO-R)","Rounds, M. (SD-R)",71,0.260490690959775
"Blunt, R. (MO-R)","Sasse, B. (NE-R)",35,0.140847865763388
"Boozman, J. (AR-R)","Brown, S. (OH-D)",45,0.252903631603908
"Boozman, J. (AR-R)","Burr, R. (NC-R)",68,0.303108215915812
"Boozman, J. (AR-R)","Capito, S. (WV-R)",100,0.282683367681785
"Boozman, J. (AR-R)","Cardin, B. (MD-D)",36,0.230045946074994
"Boozman, J. (AR-R)","Flake, J. (AZ-R)",57,0.207580122363825
"Boozman, J. (AR-R)","Isakson, J. (GA-R)",99,0.207580122363825
"Boozman, J. (AR-R)","Kirk, M. (IL-R)",93,0.289753500255455
"Boozman, J. (AR-R)","Markey, E. (MA-D)",34,0.634563094899344
"Boozman, J. (AR-R)","Menéndez, R. (NJ-D)",39,0.237652734852987
"Boozman, J. (AR-R)","Moran, J. (KS-R)",105,0.230045946074994
"Boozman, J. (AR-R)","Portman, R. (OH-R)",68,0.140847865763388
"Boozman, J. (AR-R)","Sanders, B. (VT-I)",19,0.237652734852987
"Boozman, J. (AR-R)","Toomey, P. (PA-R)",65,0.222484525935692
"Boozman, J. (AR-R)","Udall, T. (NM-D)",34,0.135065956022576
"Boozman, J. (AR-R)","Vitter, D. (LA-R)",96,0.244616415172076
"Boozman, J. (AR-R)","Wicker, R. (MS-R)",102,0.135065956022576
"Boozman, J. (AR-R)","Thune, J. (SD-R)",77,0.193080115276786
"Boozman, J. (AR-R)","Coats, D. (IN-R)",63,0.193080115276786
"Boozman, J. (AR-R)","Murphy, C. (CT-D)",36,0.719988635294516
"Boozman, J. (AR-R)","Hirono, M. (HI-D)",37,0.275419855771619
"Boozman, J. (AR-R)","Donnelly, J. (IN-D)",58,0.629632968916738
"Boozman, J. (AR-R)","Heller, D. (NV-R)",74,0.222484525935692
"Boozman, J. (AR-R)","Gillibrand, K. (NY-D)",47,0.230045946074994
"Boozman, J. (AR-R)","Klobuchar, A. (MN-D)",65,0.200272188905881
"Boozman, J. (AR-R)","McCaskill, C. (MO-D)",23,0.296580117430836
"Boozman, J. (AR-R)","Tester, J. (MT-D)",58,0.165689866352924
"Boozman, J. (AR-R)","Casey, R. (PA-D)",49,0.260490690959775
"Boozman, J. (AR-R)","Whitehouse, S. (RI-D)",36,0.186016170725651
"Boozman, J. (AR-R)","Corker, B. (TN-R)",33,0.15293089077344
"Boozman, J. (AR-R)","Barrasso, J. (WY-R)",76,0.15293089077344
"Boozman, J. (AR-R)","Cassidy, B. (LA-R)",62,0.151219544385106
"Boozman, J. (AR-R)","Heinrich, M. (NM-D)",30,0.726406305291229
"Boozman, J. (AR-R)","Peters, G. (MI-D)",51,0.780289373882102
"Boozman, J. (AR-R)","Warner, M. (VA-D)",28,0.787702720510595
"Boozman, J. (AR-R)","Risch, J. (ID-R)",74,0.168755008084389
"Boozman, J. (AR-R)","Shaheen, J. (NH-D)",42,0.180174894568576
"Boozman, J. (AR-R)","Merkley, J. (OR-D)",29,0.216739349590143
"Boozman, J. (AR-R)","Bennet, M. (CO-D)",44,0.127794981359706
"Boozman, J. (AR-R)","Franken, A. (MN-D)",41,0.762439315581003
"Boozman, J. (AR-R)","Coons, C. (DE-D)",57,0.18645298144391
"Boozman, J. (AR-R)","Manchin, J. (WV-D)",56,0.79795742181957
"Boozman, J. (AR-R)","Gardner, C. (CO-R)",69,0.20037336761682
"Boozman, J. (AR-R)","Lankford, J. (OK-R)",61,0.147296166991649
"Boozman, J. (AR-R)","Scott, T. (SC-R)",78,0.152481146874328
"Boozman, J. (AR-R)","Blumenthal, R. (CT-D)",41,0.132483005588186
"Boozman, J. (AR-R)","Rubio, M. (FL-R)",81,0.762439315581003
"Boozman, J. (AR-R)","Paul, R. (KY-R)",46,0.156869269103468
"Boozman, J. (AR-R)","Ayotte, K. (NH-R)",90,0.254918265378582
"Boozman, J. (AR-R)","Hoeven, J. (ND-R)",66,0.815385037273258
"Boozman, J. (AR-R)","Lee, M. (UT-R)",45,0.163212965845816
"Boozman, J. (AR-R)","Johnson, R. (WI-R)",59,0.328590760557266
"Boozman, J. (AR-R)","Schatz, B. (HI-D)",29,0.666142250285056
"Boozman, J. (AR-R)","Cotton, T. (AR-R)",100,0.930477032903259
"Boozman, J. (AR-R)","Warren, E. (MA-D)",19,0.939559944039062
"Boozman, J. (AR-R)","King, A. (ME-I)",46,0.0810295303026974
"Boozman, J. (AR-R)","Daines, S. (MT-R)",78,0.303612385626298
"Boozman, J. (AR-R)","Heitkamp, H. (ND-D)",43,0.231783647482393
"Boozman, J. (AR-R)","Fischer, D. (NE-R)",72,0.332138892872282
"Boozman, J. (AR-R)","Cruz, T. (TX-R)",59,0.322516797022337
"Boozman, J. (AR-R)","Kaine, T. (VA-D)",29,0.334354903420739
"Boozman, J. (AR-R)","Booker, C. (NJ-D)",27,0.304850029801317
"Boozman, J. (AR-R)","Sullivan, D. (AK-R)",56,0.0911389734335209
"Boozman, J. (AR-R)","Perdue, D. (GA-R)",77,0.10227298428485
"Boozman, J. (AR-R)","Ernst, J. (IA-R)",59,0.320527381654751
"Boozman, J. (AR-R)","Tillis, T. (NC-R)",71,0.195234748927661
"Boozman, J. (AR-R)","Rounds, M. (SD-R)",79,0.0911389734335209
"Boozman, J. (AR-R)","Sasse, B. (NE-R)",29,0.329528632896291
"Brown, S. (OH-D)","Burr, R. (NC-R)",36,0.151101095650935
"Brown, S. (OH-D)","Capito, S. (WV-R)",50,0.0984445920230015
"Brown, S. (OH-D)","Cardin, B. (MD-D)",108,0.0947338587231961
"Brown, S. (OH-D)","Flake, J. (AZ-R)",13,0.726406305291229
"Brown, S. (OH-D)","Isakson, J. (GA-R)",33,0.744461531885277
"Brown, S. (OH-D)","Kirk, M. (IL-R)",74,0.0911389734335209
"Brown, S. (OH-D)","Markey, E. (MA-D)",126,0.174410297870269
"Brown, S. (OH-D)","Menéndez, R. (NJ-D)",103,0.924834592053078
"Brown, S. (OH-D)","Moran, J. (KS-R)",41,0.174744575553799
"Brown, S. (OH-D)","Portman, R. (OH-R)",62,0.298132498382145
"Brown, S. (OH-D)","Sanders, B. (VT-I)",105,0.163212965845816
"Brown, S. (OH-D)","Toomey, P. (PA-R)",22,0.106220703784077
"Brown, S. (OH-D)","Udall, T. (NM-D)",75,0.181702945982255
"Brown, S. (OH-D)","Vitter, D. (LA-R)",31,0.195561110335056
"Brown, S. (OH-D)","Wicker, R. (MS-R)",38,0.331110719318691
"Brown, S. (OH-D)","Thune, J. (SD-R)",13,0.325305805906731
"Brown, S. (OH-D)","Coats, D. (IN-R)",10,0.283147772336503
"Brown, S. (OH-D)","Murphy, C. (CT-D)",117,0.0984445920230015
"Brown, S. (OH-D)","Hirono, M. (HI-D)",125,0.318328464527869
"Brown, S. (OH-D)","Donnelly, J. (IN-D)",42,0.2804874071094
"Brown, S. (OH-D)","Heller, D. (NV-R)",37,0.834586068715513
"Brown, S. (OH-D)","Gillibrand, K. (NY-D)",155,0.235920267748726
"Brown, S. (OH-D)","Klobuchar, A. (MN-D)",127,0.326267618544087
"Brown, S. (OH-D)","McCaskill, C. (MO-D)",60,0.832509547315235
"Brown, S. (OH-D)","Tester, J. (MT-D)",76,0.314326313976492
"Brown, S. (OH-D)","Casey, R. (PA-D)",127,0.123805350874899
"Brown, S. (OH-D)","Whitehouse, S. (RI-D)",125,0.21446054796747
"Brown, S. (OH-D)","Corker, B. (TN-R)",8,0.292429292591922
"Brown, S. (OH-D)","Barrasso, J. (WY-R)",16,0.248826155882373
"Brown, S. (OH-D)","Cassidy, B. (LA-R)",23,0.317776314211803
"Brown, S. (OH-D)","Heinrich, M. (NM-D)",85,0.0967315206918091
"Brown, S. (OH-D)","Peters, G. (MI-D)",102,0.286537027223488
"Brown, S. (OH-D)","Warner, M. (VA-D)",56,0.329841092817034
"Brown, S. (OH-D)","Risch, J. (ID-R)",16,0.114479963891305
"Brown, S. (OH-D)","Shaheen, J. (NH-D)",109,0.322516797022337
"Brown, S. (OH-D)","Merkley, J. (OR-D)",120,0.223090718890048
"Brown, S. (OH-D)","Bennet, M. (CO-D)",87,0.315022685591808
"Brown, S. (OH-D)","Franken, A. (MN-D)",157,0.223906176329558
"Brown, S. (OH-D)","Coons, C. (DE-D)",115,0.972833471230463
"Brown, S. (OH-D)","Manchin, J. (WV-D)",42,0.991946991754088
"Brown, S. (OH-D)","Gardner, C. (CO-R)",25,0.819966241468073
"Brown, S. (OH-D)","Lankford, J. (OK-R)",6,0.12987519710202
"Brown, S. (OH-D)","Scott, T. (SC-R)",14,0.232816163021211
"Brown, S. (OH-D)","Blumenthal, R. (CT-D)",170,0.0853767469149135
"Brown, S. (OH-D)","Rubio, M. (FL-R)",23,0.0456789251274812
"Brown, S. (OH-D)","Paul, R. (KY-R)",9,0.972833471230463
"Brown, S. (OH-D)","Ayotte, K. (NH-R)",56,0.105767648638871
"Brown, S. (OH-D)","Hoeven, J. (ND-R)",25,0.944149719082409
"Brown, S. (OH-D)","Lee, M. (UT-R)",5,0.197815384809426
"Brown, S. (OH-D)","Johnson, R. (WI-R)",16,0.12987519710202
"Brown, S. (OH-D)","Schatz, B. (HI-D)",94,0.0610591501538581
"Brown, S. (OH-D)","Cotton, T. (AR-R)",24,0.0207063909231594
"Brown, S. (OH-D)","Warren, E. (MA-D)",126,0.972833471230463
"Brown, S. (OH-D)","King, A. (ME-I)",74,0.0951239990262754
"Brown, S. (OH-D)","Daines, S. (MT-R)",27,0.204405909228355
"Brown, S. (OH-D)","Heitkamp, H. (ND-D)",60,0.972833471230463
"Brown, S. (OH-D)","Fischer, D. (NE-R)",14,0.259681699678824
"Brown, S. (OH-D)","Cruz, T. (TX-R)",5,0.983701061587323
"Brown, S. (OH-D)","Kaine, T. (VA-D)",69,0.926829716289286
"Brown, S. (OH-D)","Booker, C. (NJ-D)",94,0.997398940043359
"Brown, S. (OH-D)","Sullivan, D. (AK-R)",20,0.993773192303729
"Brown, S. (OH-D)","Perdue, D. (GA-R)",11,0.0646355097314865
"Brown, S. (OH-D)","Ernst, J. (IA-R)",23,0.907855021585952
"Brown, S. (OH-D)","Tillis, T. (NC-R)",32,0.107493002393392
"Brown, S. (OH-D)","Rounds, M. (SD-R)",29,0.191575057214495
"Brown, S. (OH-D)","Sasse, B. (NE-R)",4,0.907855021585952
"Burr, R. (NC-R)","Capito, S. (WV-R)",67,0.944149719082409
"Burr, R. (NC-R)","Cardin, B. (MD-D)",27,0.843316007642604
"Burr, R. (NC-R)","Flake, J. (AZ-R)",36,0.0576582551933028
"Burr, R. (NC-R)","Isakson, J. (GA-R)",65,0.0544262702878455
"Burr, R. (NC-R)","Kirk, M. (IL-R)",79,0.944149719082409
"Burr, R. (NC-R)","Markey, E. (MA-D)",29,0.181209146396745
"Burr, R. (NC-R)","Menéndez, R. (NJ-D)",28,0.105767648638871
"Burr, R. (NC-R)","Moran, J. (KS-R)",67,0.926829716289286
"Burr, R. (NC-R)","Portman, R. (OH-R)",65,0.123488638939195
"Burr, R. (NC-R)","Sanders, B. (VT-I)",14,0.0808260109147004
"Burr, R. (NC-R)","Toomey, P. (PA-R)",51,0.181209146396745
"Burr, R. (NC-R)","Udall, T. (NM-D)",20,0.972833471230463
"Burr, R. (NC-R)","Vitter, D. (LA-R)",54,0.944149719082409
"Burr, R. (NC-R)","Wicker, R. (MS-R)",67,0.0544262702878455
"Burr, R. (NC-R)","Thune, J. (SD-R)",43,0.15782659937832
"Burr, R. (NC-R)","Coats, D. (IN-R)",43,0.997398940043359
"Burr, R. (NC-R)","Murphy, C. (CT-D)",30,0.143373171381873
"Burr, R. (NC-R)","Hirono, M. (HI-D)",30,0.944149719082409
"Burr, R. (NC-R)","Donnelly, J. (IN-D)",35,0.0764827534475543
"Burr, R. (NC-R)","Heller, D. (NV-R)",52,0.0764827534475543
"Burr, R. (NC-R)","Gillibrand, K. (NY-D)",42,0.15048205220522
"Burr, R. (NC-R)","Klobuchar, A. (MN-D)",50,0.105767648638871
"Burr, R. (NC-R)","McCaskill, C. (MO-D)",26,0.944149719082409
"Burr, R. (NC-R)","Tester, J. (MT-D)",35,0.907855021585952
"Burr, R. (NC-R)","Casey, R. (PA-D)",44,0.647711585069226
"Burr, R. (NC-R)","Whitehouse, S. (RI-D)",31,0.206377199609961
"Burr, R. (NC-R)","Corker, B. (TN-R)",14,0.944149719082409
"Burr, R. (NC-R)","Barrasso, J. (WY-R)",53,0.865880189773411
"Burr, R. (NC-R)","Cassidy, B. (LA-R)",41,0.843316007642604
"Burr, R. (NC-R)","Heinrich, M. (NM-D)",25,0.865880189773411
"Burr, R. (NC-R)","Peters, G. (MI-D)",34,0.843316007642604
"Burr, R. (NC-R)","Warner, M. (VA-D)",32,0.944149719082409
"Burr, R. (NC-R)","Risch, J. (ID-R)",49,0.219686111036893
"Burr, R. (NC-R)","Shaheen, J. (NH-D)",40,0.111437100280721
"Burr, R. (NC-R)","Merkley, J. (OR-D)",23,0.136503559713223
"Burr, R. (NC-R)","Bennet, M. (CO-D)",42,0.959567922620648
"Burr, R. (NC-R)","Franken, A. (MN-D)",32,0.771612928425549
"Burr, R. (NC-R)","Coons, C. (DE-D)",46,0.722072917056301
"Burr, R. (NC-R)","Manchin, J. (WV-D)",32,0.0808260109147004
"Burr, R. (NC-R)","Gardner, C. (CO-R)",50,0.796010531176357
